run_id,analysis_family,analysis_role,classifier,recipe,base,n_subjects,n_subjects_for_inference,mean_delta_accuracy,bootstrap_ci95_low,bootstrap_ci95_high,primary_t_p_two_sided,bh_q_primary_t_two_sided_within_family,holm_p_primary_t_two_sided_within_family,bh_q_primary_t_two_sided_all_effects,primary_independent_unit,subjects,n_technical_repeats_used_as_sample_size,n_contamination_seed_pairs_min,n_contamination_seed_pairs_max,n_checkpoint_seeds_min,n_checkpoint_seeds_max,n_classifier_seeds_min,n_classifier_seeds_max,baseline_accuracy_subject_mean,processed_accuracy_subject_mean,median_delta_accuracy,sd_delta_accuracy_across_subjects,n_bootstrap_subject_resamples,subjects_below_noisy_noisy,subjects_above_noisy_noisy,wilcoxon_p_two_sided,wilcoxon_p_denoised_lt_noisy,wilcoxon_p_denoised_gt_noisy,statistical_note,primary_t_statistic,primary_t_df,primary_t_p_denoised_lt_noisy,primary_t_p_denoised_gt_noisy,cohen_dz_subject_paired,bh_q_wilcoxon_two_sided_within_family
hierarchical_downstream_stats_20260815_000000,confirmatory_downstream_effects,confirmatory_neural_decoder_repeated_seed,eegconformer,emg,16,9,9,-0.05698842201140539,-0.07946113198114811,-0.03443831221203979,0.001626304000850734,0.02154964354891318,0.04228390402211909,0.01424036638116222,subject,A01 A02 A03 A04 A05 A06 A07 A08 A09,0,3,3,3,3,3,3,0.5334680300538168,0.4764796080424114,-0.055124892334194646,0.036698478867513325,10000,9,0,0.00390625,0.001953125,1.0,Primary p-value uses n=9 subject-level deltas after nuisance aggregation; Wilcoxon is robustness only.,-4.658647205826292,8,0.000813152000425367,0.9991868479995747,-1.5528824019420973,0.02109375
hierarchical_downstream_stats_20260815_000000,confirmatory_downstream_effects,confirmatory_neural_decoder_repeated_seed,eegconformer,eog,6,9,9,-0.020251846574160882,-0.04002782183099474,0.0002769189663943203,0.10122931881323097,0.19522797199694544,1.0,0.15184397821984644,subject,A01 A02 A03 A04 A05 A06 A07 A08 A09,0,3,3,3,3,3,3,0.48898073367853695,0.4687288871043761,-0.02697262479871175,0.03281263157159787,10000,6,3,0.12890625,0.064453125,0.951171875,Primary p-value uses n=9 subject-level deltas after nuisance aggregation; Wilcoxon is robustness only.,-1.8515899765586539,8,0.050614659406615484,0.9493853405933845,-0.6171966588528847,0.23203125
hierarchical_downstream_stats_20260815_000000,confirmatory_downstream_effects,confirmatory_neural_decoder_repeated_seed,eegconformer,eog,16,9,9,-0.014455834041006555,-0.03129868754628068,0.00550087541073758,0.18536032792077112,0.3021276248975682,1.0,0.25818045674678836,subject,A01 A02 A03 A04 A05 A06 A07 A08 A09,0,3,3,3,3,3,3,0.48898073367853695,0.4745248996375304,-0.026478232618583494,0.029928130914794366,10000,7,2,0.203125,0.1015625,0.91796875,Primary p-value uses n=9 subject-level deltas after nuisance aggregation; Wilcoxon is robustness only.,-1.4490548122262394,8,0.09268016396038556,0.9073198360396144,-0.48301827074207987,0.3427734375
hierarchical_downstream_stats_20260815_000000,confirmatory_downstream_effects,confirmatory_neural_decoder_repeated_seed,eegconformer,eog_emg_line,6,9,9,-0.04626946648177551,-0.06861687289246707,-0.021453952356948504,0.007183214516304393,0.02154964354891318,0.14066852863535922,0.016479139184463018,subject,A01 A02 A03 A04 A05 A06 A07 A08 A09,0,3,3,3,3,3,3,0.5225694813473036,0.47630001486552814,-0.04803036251799503,0.03876805797837906,10000,8,1,0.01171875,0.005859375,0.99609375,Primary p-value uses n=9 subject-level deltas after nuisance aggregation; Wilcoxon is robustness only.,-3.580483694146866,8,0.0035916072581521964,0.9964083927418478,-1.1934945647156219,0.028764204545454544
hierarchical_downstream_stats_20260815_000000,confirmatory_downstream_effects,confirmatory_neural_decoder_repeated_seed,eegconformer,eog_emg_line,16,9,9,-0.045142841931032275,-0.0638067141165028,-0.023024224407909306,0.0036513759951698,0.02154964354891318,0.0895626466477555,0.01424036638116222,subject,A01 A02 A03 A04 A05 A06 A07 A08 A09,0,3,3,3,3,3,3,0.5225694813473036,0.4774266394162714,-0.04823428079242033,0.033385970067496544,10000,8,1,0.01171875,0.005859375,0.99609375,Primary p-value uses n=9 subject-level deltas after nuisance aggregation; Wilcoxon is robustness only.,-4.05645022502867,8,0.0018256879975849,0.9981743120024151,-1.352150075009557,0.028764204545454544
hierarchical_downstream_stats_20260815_000000,confirmatory_downstream_effects,confirmatory_neural_decoder_repeated_seed,eegnet,emg,6,9,9,-0.015156104878793215,-0.03576945852774231,0.005589200567811713,0.2126083286316221,0.3021276248975682,1.0,0.26747499408494396,subject,A01 A02 A03 A04 A05 A06 A07 A08 A09,0,3,3,3,3,3,3,0.45402995559465503,0.4388738507158618,-0.013047138047138042,0.033569947902494165,10000,6,3,0.30078125,0.150390625,0.875,Primary p-value uses n=9 subject-level deltas after nuisance aggregation; Wilcoxon is robustness only.,-1.3544350669963792,8,0.10630416431581105,0.893695835684189,-0.45147835566545974,0.42742598684210525
hierarchical_downstream_stats_20260815_000000,confirmatory_downstream_effects,confirmatory_neural_decoder_repeated_seed,eegnet,emg,16,9,9,-0.011882522792089381,-0.03286238258346354,0.008944564723336094,0.3274753176268639,0.4420916787962662,1.0,0.3991105433577404,subject,A01 A02 A03 A04 A05 A06 A07 A08 A09,0,3,3,3,3,3,3,0.45402995559465503,0.4421474328025657,-0.008588298443370904,0.03418067622648115,10000,6,3,0.359375,0.1796875,0.849609375,Primary p-value uses n=9 subject-level deltas after nuisance aggregation; Wilcoxon is robustness only.,-1.0429158317426888,8,0.16373765881343194,0.8362623411865681,-0.3476386105808963,0.48515625
hierarchical_downstream_stats_20260815_000000,confirmatory_downstream_effects,confirmatory_neural_decoder_repeated_seed,eegnet,eog,6,9,9,0.008509570721066608,-0.01232040905809178,0.036193555028575346,0.5472444248770678,0.65864758349097,1.0,0.6251924681390477,subject,A01 A02 A03 A04 A05 A06 A07 A08 A09,0,3,3,3,3,3,3,0.3905963639516827,0.3991059346727493,0.006985055230669258,0.04062342561179468,10000,4,5,1.0,0.544921875,0.5,Primary p-value uses n=9 subject-level deltas after nuisance aggregation; Wilcoxon is robustness only.,0.628423422661524,8,0.7263777875614661,0.2736222124385339,0.20947447422050797,1.0
hierarchical_downstream_stats_20260815_000000,confirmatory_downstream_effects,confirmatory_neural_decoder_repeated_seed,eegnet,eog,16,9,9,0.007718775927005305,-0.012204028627421884,0.03395725709453711,0.56107016371453,0.65864758349097,1.0,0.6251924681390477,subject,A01 A02 A03 A04 A05 A06 A07 A08 A09,0,3,3,3,3,3,3,0.3905963639516827,0.398315139878688,-0.0014396021463159376,0.03818775373241136,10000,5,4,1.0,0.544921875,0.5,Primary p-value uses n=9 subject-level deltas after nuisance aggregation; Wilcoxon is robustness only.,0.6063809865140689,8,0.719464918142735,0.280535081857265,0.20212699550468963,1.0
hierarchical_downstream_stats_20260815_000000,confirmatory_downstream_effects,confirmatory_neural_decoder_repeated_seed,eegnet,eog_emg_line,6,9,9,-0.004364634408191118,-0.023216091012160905,0.019158984137834574,0.715465677779815,0.8048988875022918,1.0,0.7750878175947995,subject,A01 A02 A03 A04 A05 A06 A07 A08 A09,0,3,3,3,3,3,3,0.45061136025606324,0.4462467258478721,-0.011674718196457327,0.0346659708600251,10000,6,3,0.42578125,0.212890625,0.8203125,Primary p-value uses n=9 subject-level deltas after nuisance aggregation; Wilcoxon is robustness only.,-0.3777163281375895,8,0.3577328388899075,0.6422671611100925,-0.12590544271252982,0.5474330357142857
hierarchical_downstream_stats_20260815_000000,confirmatory_downstream_effects,confirmatory_neural_decoder_repeated_seed,eegnet,eog_emg_line,16,9,9,-0.001188593725404239,-0.02223753633104875,0.021444160652004957,0.9228438279062894,0.9583378212873005,1.0,0.9471291917985601,subject,A01 A02 A03 A04 A05 A06 A07 A08 A09,0,3,3,3,3,3,3,0.45061136025606324,0.449422766530659,-0.007106737734044005,0.035675865511882836,10000,6,3,0.8203125,0.41015625,0.6328125,Primary p-value uses n=9 subject-level deltas after nuisance aggregation; Wilcoxon is robustness only.,-0.09994939506162884,8,0.4614219139531447,0.5385780860468553,-0.033316465020542946,0.9228515625
hierarchical_downstream_stats_20260815_000000,confirmatory_downstream_effects,confirmatory_neural_decoder_repeated_seed,shallowfbcsp,emg,6,9,9,-0.059087333888229135,-0.08857055618656338,-0.03153230986810377,0.005109449260983295,0.02154964354891318,0.11240788374163249,0.016479139184463018,subject,A01 A02 A03 A04 A05 A06 A07 A08 A09,0,3,3,3,3,3,3,0.5181231051322097,0.45903577124398054,-0.05155338488671823,0.046436736616213975,10000,9,0,0.00390625,0.001953125,1.0,Primary p-value uses n=9 subject-level deltas after nuisance aggregation; Wilcoxon is robustness only.,-3.817279477016353,8,0.0025547246304916476,0.9974452753695083,-1.2724264923387842,0.02109375
hierarchical_downstream_stats_20260815_000000,confirmatory_downstream_effects,confirmatory_neural_decoder_repeated_seed,shallowfbcsp,emg,16,9,9,-0.05907502719927811,-0.08719112889402483,-0.033879719887575946,0.00358250586591022,0.02154964354891318,0.0895626466477555,0.01424036638116222,subject,A01 A02 A03 A04 A05 A06 A07 A08 A09,0,3,3,3,3,3,3,0.5181231051322097,0.45904807793293156,-0.06620539953873288,0.04354227303012652,10000,9,0,0.00390625,0.001953125,1.0,Primary p-value uses n=9 subject-level deltas after nuisance aggregation; Wilcoxon is robustness only.,-4.070184426872108,8,0.00179125293295511,0.9982087470670449,-1.3567281422907025,0.02109375
hierarchical_downstream_stats_20260815_000000,confirmatory_downstream_effects,confirmatory_neural_decoder_repeated_seed,shallowfbcsp,eog,6,9,9,-0.030632436666341446,-0.05192376488775545,-0.010428924498938681,0.029094270723029284,0.060426562270906974,0.43641406084543927,0.045387062327925685,subject,A01 A02 A03 A04 A05 A06 A07 A08 A09,0,3,3,3,3,3,3,0.5020583226736267,0.4714258860072852,-0.02570185844207197,0.03463159168452632,10000,7,2,0.0390625,0.01953125,0.986328125,Primary p-value uses n=9 subject-level deltas after nuisance aggregation; Wilcoxon is robustness only.,-2.6535687656563822,8,0.014547135361514642,0.9854528646384854,-0.8845229218854608,0.0811298076923077
hierarchical_downstream_stats_20260815_000000,confirmatory_downstream_effects,confirmatory_neural_decoder_repeated_seed,shallowfbcsp,eog,16,9,9,-0.02663129440076274,-0.043120529276274466,-0.011637585153994344,0.013993704083180188,0.03148583418715542,0.223899265330883,0.022739769135167804,subject,A01 A02 A03 A04 A05 A06 A07 A08 A09,0,3,3,3,3,3,3,0.5020583226736267,0.4754270282728639,-0.019810508182601206,0.025516886543584576,10000,8,1,0.01171875,0.005859375,0.99609375,Primary p-value uses n=9 subject-level deltas after nuisance aggregation; Wilcoxon is robustness only.,-3.1310200429752286,8,0.006996852041590094,0.9930031479584099,-1.0436733476584097,0.028764204545454544
hierarchical_downstream_stats_20260815_000000,confirmatory_downstream_effects,confirmatory_neural_decoder_repeated_seed,shallowfbcsp,eog_emg_line,6,9,9,-0.05517585707874704,-0.08670828662942538,-0.02504158203703888,0.01133670127860984,0.027826448592951424,0.19272392173636727,0.019223102168077554,subject,A01 A02 A03 A04 A05 A06 A07 A08 A09,0,3,3,3,3,3,3,0.5172915366648477,0.46211567958610067,-0.03839370506037173,0.050602246333302583,10000,8,1,0.0078125,0.00390625,0.998046875,Primary p-value uses n=9 subject-level deltas after nuisance aggregation; Wilcoxon is robustness only.,-3.2711506549720766,8,0.00566835063930492,0.9943316493606951,-1.090383551657359,0.0263671875
hierarchical_downstream_stats_20260815_000000,confirmatory_downstream_effects,confirmatory_neural_decoder_repeated_seed,shallowfbcsp,eog_emg_line,16,9,9,-0.05714784620595172,-0.08665146595930664,-0.028344848272166157,0.006698501363588535,0.02154964354891318,0.14066852863535922,0.016479139184463018,subject,A01 A02 A03 A04 A05 A06 A07 A08 A09,0,3,3,3,3,3,3,0.5172915366648477,0.46014369045889597,-0.061999728666395325,0.04724771308797933,10000,9,0,0.00390625,0.001953125,1.0,Primary p-value uses n=9 subject-level deltas after nuisance aggregation; Wilcoxon is robustness only.,-3.6286103054048873,8,0.0033492506817942675,0.9966507493182057,-1.2095367684682958,0.02109375
