task,task_label,base,base_label,seed,epoch,train_loss,val_SDR,budget,lr,source_file,aggregation
emg,EMG,6,base6,43,14,0.063400026446297,6.860366962574147,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,6,base6,43,15,0.0633215324154922,6.886858763518156,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,6,base6,43,16,0.0632833520216601,6.903119546395761,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,6,base6,43,17,0.0631307949267682,6.820905491157815,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,6,base6,43,18,0.0631130945824441,6.824914261146828,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,6,base6,43,19,0.0629871079077323,6.895592300980179,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,6,base6,43,20,0.0629664969408796,6.824697847719546,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,6,base6,43,21,0.0628903350837173,6.912479365313494,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,6,base6,43,22,0.0629109577941043,6.937194347381592,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,6,base6,43,23,0.0627910344551006,6.963851310588695,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,6,base6,43,24,0.0627493483679635,6.952009006782815,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,6,base6,43,25,0.0627540495424043,6.955286644123219,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,6,base6,43,26,0.0626851674524091,6.965078512827556,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,6,base6,43,27,0.0626242467690081,6.979862301437943,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,6,base6,43,28,0.0625822510392893,6.983681131292273,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,6,base6,43,29,0.0625319251169761,6.981073785711218,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,6,base6,43,30,0.0625177264745746,6.98469297974198,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,6,base6,43,31,0.0625220788554066,6.96492717884205,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,6,base6,43,32,0.0624904966425328,6.964637049922237,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,6,base6,43,33,0.0624751194601967,6.969587749905056,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,6,base6,43,34,0.0624105933876264,7.001577394979972,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,6,base6,43,35,0.0623744158872536,7.003140820397271,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,6,base6,43,36,0.0623322423724901,6.869794527689616,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,6,base6,43,37,0.0623310995421239,7.003071573045519,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,6,base6,43,38,0.0622928202152252,6.999863712875931,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,6,base6,43,39,0.0622848767432428,7.024959140353733,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,6,base6,43,40,0.0622428875771306,7.023119802828188,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,6,base6,43,41,0.0622268062794492,7.01087706177323,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,6,base6,43,42,0.0622160845214412,7.035185902206986,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,6,base6,43,43,0.0621701622293109,7.020974176901358,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,6,base6,43,44,0.0621820891364699,6.9814746821368185,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,6,base6,43,45,0.0621332765335128,7.042214517240171,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,6,base6,43,46,0.0621305758044833,7.0034617494653775,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,6,base6,43,47,0.0620908513133015,7.043979733078568,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,6,base6,43,48,0.0620627322367259,7.038596135598642,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,6,base6,43,49,0.0620417128538801,7.053735468122694,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,6,base6,43,50,0.0620251140778973,7.045115188316062,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,6,base6,43,51,0.0619915670759621,7.046454871142352,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,6,base6,43,52,0.0620045269529024,7.046978244075069,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,6,base6,43,53,0.0619862261272612,7.058087013385914,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,6,base6,43,54,0.0619516103040604,7.0567973808006,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,6,base6,43,55,0.0619449251464435,7.065608731022588,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,6,base6,43,56,0.0619364014338879,7.063388365286368,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,6,base6,43,57,0.0619228257309822,7.063344708195439,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,6,base6,43,58,0.0619113300882634,7.062280354676424,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,6,base6,43,59,0.0618992532470396,7.0602282947964135,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,6,base6,43,60,0.0619056146059717,7.062047852410211,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,6,base6,43,61,0.0618801938458567,7.065087053510878,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,6,base6,43,62,0.0618767493005309,7.065039175528067,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,6,base6,43,63,0.0618678757654769,7.068148771921794,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,6,base6,43,64,0.0618609709576481,7.069755483556677,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,6,base6,43,65,0.0618559287594897,7.068030110111943,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,6,base6,43,66,0.0618473995654355,7.071725810015643,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,6,base6,43,67,0.0618530558156115,7.06999413172404,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,6,base6,43,68,0.0618411852135544,7.070860827410662,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,6,base6,43,69,0.0618277029444774,7.06992408964369,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,6,base6,43,70,0.0618324375223545,7.071202401761656,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,6,base6,43,71,0.0618180872961169,7.069035494769061,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,6,base6,43,72,0.0618251451778979,7.071420616573757,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,6,base6,43,73,0.0618140148797205,7.070836632340042,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,6,base6,43,74,0.0618337891463722,7.072237509268302,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,6,base6,43,75,0.0618194999261981,7.072288601486771,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,1,0.0823992442871843,6.07771831088596,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,2,0.0665021196894702,6.652456389533149,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,3,0.0642842779379515,6.829775121476915,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,4,0.0632997427490495,6.887881384955512,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,5,0.062715172430589,6.923914626792625,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,6,0.0622628025178398,6.915266849376537,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,7,0.0618782331013963,6.927079907170048,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,8,0.0614632602426267,6.938687677736636,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,9,0.0611477656378632,6.971200907671893,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,10,0.060803366470195,6.982733814804642,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,11,0.0605475846323229,6.913015171333596,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,12,0.0602306412444228,6.975541415037932,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,13,0.0599552690450634,6.886218088644522,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,14,0.059600611758374,6.952981330730297,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,15,0.0593424744549251,6.991957876417372,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,16,0.0591171497035594,6.963155552192971,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,17,0.0588797732655491,6.8641721760785135,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,18,0.0586631978728941,6.881140673602069,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,19,0.0584184737255175,6.93779072938142,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,20,0.0582166538706847,6.87523693508572,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,21,0.058019407767625,6.817192519152606,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,22,0.0578570206960042,6.896464648070158,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,23,0.0576699584545124,6.834084740391484,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,24,0.0574743828603199,6.896701212282534,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,25,0.0573295971644776,6.825612492031521,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,26,0.0571970357958759,6.772626241048177,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,27,0.0570856805713403,6.875245959670456,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,28,0.0569774543068238,6.863670084211561,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,29,0.0568068272833313,6.791915540341978,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,30,0.056694315799645,6.7205081162629305,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,31,0.0565954581612632,6.874228018301505,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,32,0.0564970558775322,6.8478356820565685,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,33,0.0563700578752018,6.761789745754665,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,34,0.056293639753546,6.793551339043511,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,35,0.0561731385510592,6.781435825206615,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,36,0.0560943990236236,6.748642338646783,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,37,0.0560142094358092,6.770783088825367,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,38,0.0559618771963176,6.706854608323839,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,39,0.0558553704903239,6.69218670880353,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,40,0.0557990993240049,6.675092520537199,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,41,0.055737645356428,6.700224187639025,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,42,0.0556639157767806,6.781419771688956,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,43,0.0555808635162455,6.70418100003843,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,44,0.0555210309546618,6.773741916373924,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,45,0.0554747300666003,6.765414944401494,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,46,0.0554321048515183,6.7423220033998845,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,47,0.0553843724585714,6.770806188936587,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,48,0.0553274623162689,6.75396384133233,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,49,0.0552886264842181,6.713568828724049,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,50,0.05522311927662,6.701056286140725,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,51,0.055175715844546,6.7353943718804254,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,52,0.05514886648882,6.745892736646864,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,53,0.0550754968254339,6.743745998099998,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,54,0.055058699970444,6.735314457504837,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,55,0.055030673174631,6.77452474170261,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,56,0.0549865188520579,6.71404684914483,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,57,0.0549694438597985,6.698637697431776,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,58,0.0549336738352264,6.692631774478489,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,59,0.0548887573005188,6.713194334948504,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,60,0.054871462001687,6.70884586263586,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,61,0.0548892392998649,6.723218794222231,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,62,0.0548482573990311,6.704929016254567,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,63,0.0548049978911876,6.71152349754616,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,64,0.0547982939297244,6.710213202017325,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,65,0.0547774627627361,6.708576802854185,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,66,0.0547643005493141,6.715671221415202,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,67,0.0547605259432679,6.713954007184064,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,68,0.0547194887662217,6.693564220711037,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,69,0.0547209977571453,6.706623995745623,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,70,0.0547328027763537,6.687941586529767,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,71,0.0547183357888743,6.704365094502767,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,72,0.0547079112912927,6.702983273400201,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,73,0.0547174439721164,6.705924087100559,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,74,0.0547268571598189,6.698928144243029,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,42,75,0.0546902179008438,6.695668079234936,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,43,1,0.0927822642383121,5.636375003390842,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,43,2,0.0669238920367899,6.627568315576624,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,43,3,0.0642627617078168,6.818995952606201,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,43,4,0.0633557919590246,6.861650466918945,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,43,5,0.0627589772322348,6.944233770723696,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,43,6,0.0623653924536137,6.944615010861997,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,43,7,0.0620043651688666,6.811693986256917,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,43,8,0.0616609885933853,6.965836878176089,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,43,9,0.0614315909998757,6.984083740799515,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,43,10,0.0610962542572191,6.998154675519025,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,43,11,0.0608273423143795,6.904844213415076,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,43,12,0.0605342660986241,6.995665550231934,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,43,13,0.0602763701585077,7.02086192590219,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,43,14,0.0600540359637567,7.049474822150336,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,43,15,0.0598080302455595,6.956992378941289,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,43,16,0.0595290777761311,7.052454754158303,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,43,17,0.0592808180799086,7.007392512427436,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,43,18,0.0590916254335925,6.940815537064164,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
emg,EMG,16,base16,43,19,0.0588318614555256,6.978343133573179,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
