run_id,analysis_family,analysis_role,classifier,recipe,base,n_subjects,n_subjects_for_inference,mean_delta_accuracy,bootstrap_ci95_low,bootstrap_ci95_high,primary_t_p_two_sided,bh_q_primary_t_two_sided_within_family,holm_p_primary_t_two_sided_within_family,bh_q_primary_t_two_sided_all_effects,primary_independent_unit,subjects,n_technical_repeats_used_as_sample_size,n_contamination_seed_pairs_min,n_contamination_seed_pairs_max,n_checkpoint_seeds_min,n_checkpoint_seeds_max,n_classifier_seeds_min,n_classifier_seeds_max,baseline_accuracy_subject_mean,processed_accuracy_subject_mean,median_delta_accuracy,sd_delta_accuracy_across_subjects,n_bootstrap_subject_resamples,subjects_below_noisy_noisy,subjects_above_noisy_noisy,wilcoxon_p_two_sided,wilcoxon_p_denoised_lt_noisy,wilcoxon_p_denoised_gt_noisy,statistical_note,primary_t_statistic,primary_t_df,primary_t_p_denoised_lt_noisy,primary_t_p_denoised_gt_noisy,cohen_dz_subject_paired,bh_q_wilcoxon_two_sided_within_family,recipe_label,row_order,row_label,mean_delta_accuracy_pp,bootstrap_ci95_low_pp,bootstrap_ci95_high_pp,source_file
hierarchical_downstream_stats_20260815_000000,exploratory_width_effects,exploratory_csp_width,csp_lda,emg,8,9,9,-0.1101957190838258,-0.1528327572422803,-0.0688698766695435,0.0014327065109553,0.0069565308554888,0.0157597716205083,0.0142403663811622,subject,A01 A02 A03 A04 A05 A06 A07 A08 A09,0,5,5,5,5,0,0,0.6144867895074073,0.5042910704235815,-0.0930232558139534,0.0694980377875983,10000,9,0,0.00390625,0.001953125,1.0,Primary p-value uses n=9 subject-level deltas after nuisance aggregation; Wilcoxon is robustness only.,-4.756784044203182,8,0.0007163532554776,0.9992836467445224,-1.5855946814010606,0.0140625,EMG,3,CSP+LDA base8,-11.01957190838258,-15.28327572422803,-6.88698766695435,runs/hierarchical_downstream_stats_20260815_000000/hierarchical_all_effects.csv
hierarchical_downstream_stats_20260815_000000,exploratory_width_effects,exploratory_csp_width,csp_lda,eog_emg_line,8,9,9,-0.1025653696103436,-0.1562283302988003,-0.0488135479740124,0.0082357402267321,0.0094960614014155,0.036270030891585,0.016554421526237,subject,A01 A02 A03 A04 A05 A06 A07 A08 A09,0,5,5,5,5,0,0,0.6070747692994131,0.5045093996890695,-0.0856088560885608,0.0882433449019399,10000,7,2,0.01953125,0.009765625,0.994140625,Primary p-value uses n=9 subject-level deltas after nuisance aggregation; Wilcoxon is robustness only.,-3.4869044138451115,8,0.004117870113366,0.995882129886634,-1.1623014712817037,0.01953125,EOG+EMG+LINE,3,CSP+LDA base8,-10.25653696103436,-15.622833029880029,-4.88135479740124,runs/hierarchical_downstream_stats_20260815_000000/hierarchical_all_effects.csv
hierarchical_downstream_stats_20260815_000000,confirmatory_downstream_effects,confirmatory_csp_fixed_width,csp_lda,eog,16,9,9,-0.0574747239251465,-0.0874223996342399,-0.0294340840529812,0.0069052161004137,0.0215496435489131,0.1406685286353592,0.016479139184463,subject,A01 A02 A03 A04 A05 A06 A07 A08 A09,0,5,5,5,5,0,0,0.6085079336221217,0.5510332096969751,-0.0502564102564102,0.0477940855382742,10000,8,1,0.0078125,0.00390625,0.998046875,Primary p-value uses n=9 subject-level deltas after nuisance aggregation; Wilcoxon is robustness only.,-3.6076466331249226,8,0.0034526080502068,0.9965473919497932,-1.2025488777083075,0.0263671875,EOG,4,CSP+LDA base16,-5.74747239251465,-8.74223996342399,-2.9434084052981198,runs/hierarchical_downstream_stats_20260815_000000/hierarchical_all_effects.csv
hierarchical_downstream_stats_20260815_000000,confirmatory_downstream_effects,confirmatory_csp_fixed_width,csp_lda,emg,16,9,9,-0.1017273362981424,-0.1516322549465887,-0.0564949251454449,0.0040867824559188,0.0215496435489131,0.0939959964861335,0.0144895014346213,subject,A01 A02 A03 A04 A05 A06 A07 A08 A09,0,5,5,5,5,0,0,0.6144867895074073,0.5127594532092649,-0.0805581395348837,0.0767637895682158,10000,9,0,0.00390625,0.001953125,1.0,Primary p-value uses n=9 subject-level deltas after nuisance aggregation; Wilcoxon is robustness only.,-3.975598529085493,8,0.0020433912279594,0.9979566087720404,-1.325199509695164,0.02109375,EMG,4,CSP+LDA base16,-10.17273362981424,-15.16322549465887,-5.64949251454449,runs/hierarchical_downstream_stats_20260815_000000/hierarchical_all_effects.csv
hierarchical_downstream_stats_20260815_000000,confirmatory_downstream_effects,confirmatory_csp_fixed_width,csp_lda,eog_emg_line,16,9,9,-0.099092791167175,-0.1522712945250586,-0.04559583139898,0.0089139192833583,0.0240675820650676,0.160450547100451,0.016554421526237,subject,A01 A02 A03 A04 A05 A06 A07 A08 A09,0,5,5,5,5,0,0,0.6070747692994131,0.5079819781322381,-0.0853136531365313,0.0865916564012499,10000,7,2,0.01953125,0.009765625,0.994140625,Primary p-value uses n=9 subject-level deltas after nuisance aggregation; Wilcoxon is robustness only.,-3.433106443004061,8,0.0044569596416791,0.9955430403583208,-1.1443688143346873,0.0439453125,EOG+EMG+LINE,4,CSP+LDA base16,-9.9092791167175,-15.22712945250586,-4.559583139898,runs/hierarchical_downstream_stats_20260815_000000/hierarchical_all_effects.csv
hierarchical_downstream_stats_20260815_000000,confirmatory_downstream_effects,confirmatory_neural_decoder_repeated_seed,shallowfbcsp,eog,6,9,9,-0.0306324366663414,-0.0519237648877554,-0.0104289244989386,0.0290942707230292,0.0604265622709069,0.4364140608454392,0.0453870623279256,subject,A01 A02 A03 A04 A05 A06 A07 A08 A09,0,3,3,3,3,3,3,0.5020583226736267,0.4714258860072852,-0.0257018584420719,0.0346315916845263,10000,7,2,0.0390625,0.01953125,0.986328125,Primary p-value uses n=9 subject-level deltas after nuisance aggregation; Wilcoxon is robustness only.,-2.6535687656563822,8,0.0145471353615146,0.9854528646384854,-0.8845229218854608,0.0811298076923077,EOG,5,ShallowFBCSPNet base6,-3.0632436666341403,-5.19237648877554,-1.0428924498938599,runs/hierarchical_downstream_stats_20260815_000000/hierarchical_all_effects.csv
hierarchical_downstream_stats_20260815_000000,confirmatory_downstream_effects,confirmatory_neural_decoder_repeated_seed,shallowfbcsp,emg,6,9,9,-0.0590873338882291,-0.0885705561865633,-0.0315323098681037,0.0051094492609832,0.0215496435489131,0.1124078837416324,0.016479139184463,subject,A01 A02 A03 A04 A05 A06 A07 A08 A09,0,3,3,3,3,3,3,0.5181231051322097,0.4590357712439805,-0.0515533848867182,0.0464367366162139,10000,9,0,0.00390625,0.001953125,1.0,Primary p-value uses n=9 subject-level deltas after nuisance aggregation; Wilcoxon is robustness only.,-3.817279477016353,8,0.0025547246304916,0.9974452753695084,-1.2724264923387842,0.02109375,EMG,5,ShallowFBCSPNet base6,-5.90873338882291,-8.85705561865633,-3.15323098681037,runs/hierarchical_downstream_stats_20260815_000000/hierarchical_all_effects.csv
hierarchical_downstream_stats_20260815_000000,confirmatory_downstream_effects,confirmatory_neural_decoder_repeated_seed,shallowfbcsp,eog_emg_line,6,9,9,-0.055175857078747,-0.0867082866294253,-0.0250415820370388,0.0113367012786098,0.0278264485929514,0.1927239217363672,0.0192231021680775,subject,A01 A02 A03 A04 A05 A06 A07 A08 A09,0,3,3,3,3,3,3,0.5172915366648477,0.4621156795861006,-0.0383937050603717,0.0506022463333025,10000,8,1,0.0078125,0.00390625,0.998046875,Primary p-value uses n=9 subject-level deltas after nuisance aggregation; Wilcoxon is robustness only.,-3.271150654972077,8,0.0056683506393049,0.9943316493606952,-1.090383551657359,0.0263671875,EOG+EMG+LINE,5,ShallowFBCSPNet base6,-5.5175857078747,-8.67082866294253,-2.50415820370388,runs/hierarchical_downstream_stats_20260815_000000/hierarchical_all_effects.csv
hierarchical_downstream_stats_20260815_000000,confirmatory_downstream_effects,confirmatory_neural_decoder_repeated_seed,shallowfbcsp,eog,16,9,9,-0.0266312944007627,-0.0431205292762744,-0.0116375851539943,0.0139937040831801,0.0314858341871554,0.223899265330883,0.0227397691351678,subject,A01 A02 A03 A04 A05 A06 A07 A08 A09,0,3,3,3,3,3,3,0.5020583226736267,0.4754270282728639,-0.0198105081826012,0.0255168865435845,10000,8,1,0.01171875,0.005859375,0.99609375,Primary p-value uses n=9 subject-level deltas after nuisance aggregation; Wilcoxon is robustness only.,-3.1310200429752286,8,0.00699685204159,0.99300314795841,-1.0436733476584097,0.0287642045454545,EOG,6,ShallowFBCSPNet base16,-2.66312944007627,-4.312052927627439,-1.16375851539943,runs/hierarchical_downstream_stats_20260815_000000/hierarchical_all_effects.csv
hierarchical_downstream_stats_20260815_000000,confirmatory_downstream_effects,confirmatory_neural_decoder_repeated_seed,shallowfbcsp,emg,16,9,9,-0.0590750271992781,-0.0871911288940248,-0.0338797198875759,0.0035825058659102,0.0215496435489131,0.0895626466477555,0.0142403663811622,subject,A01 A02 A03 A04 A05 A06 A07 A08 A09,0,3,3,3,3,3,3,0.5181231051322097,0.4590480779329315,-0.0662053995387328,0.0435422730301265,10000,9,0,0.00390625,0.001953125,1.0,Primary p-value uses n=9 subject-level deltas after nuisance aggregation; Wilcoxon is robustness only.,-4.070184426872108,8,0.0017912529329551,0.9982087470670448,-1.3567281422907025,0.02109375,EMG,6,ShallowFBCSPNet base16,-5.907502719927811,-8.719112889402481,-3.38797198875759,runs/hierarchical_downstream_stats_20260815_000000/hierarchical_all_effects.csv
hierarchical_downstream_stats_20260815_000000,confirmatory_downstream_effects,confirmatory_neural_decoder_repeated_seed,shallowfbcsp,eog_emg_line,16,9,9,-0.0571478462059517,-0.0866514659593066,-0.0283448482721661,0.0066985013635885,0.0215496435489131,0.1406685286353592,0.016479139184463,subject,A01 A02 A03 A04 A05 A06 A07 A08 A09,0,3,3,3,3,3,3,0.5172915366648477,0.4601436904588959,-0.0619997286663953,0.0472477130879793,10000,9,0,0.00390625,0.001953125,1.0,Primary p-value uses n=9 subject-level deltas after nuisance aggregation; Wilcoxon is robustness only.,-3.6286103054048873,8,0.0033492506817942,0.9966507493182056,-1.2095367684682958,0.02109375,EOG+EMG+LINE,6,ShallowFBCSPNet base16,-5.71478462059517,-8.66514659593066,-2.83448482721661,runs/hierarchical_downstream_stats_20260815_000000/hierarchical_all_effects.csv
