run_id,classifier,recipe,base,subject,n_subjects_for_inference,primary_independent_unit,n_contamination_seed_pairs,contamination_seed_pair_indices,n_checkpoint_seeds,checkpoint_seeds,n_classifier_seeds,classifier_seeds,n_technical_observations_aggregated,baseline_accuracy_mean,processed_accuracy_mean,delta_accuracy,delta_accuracy_median_over_nuisance,delta_accuracy_sd_over_nuisance,delta_accuracy_descriptive_nuisance_bootstrap_ci95_low,delta_accuracy_descriptive_nuisance_bootstrap_ci95_high,contamination_delta_sd_within_subject,checkpoint_delta_sd_within_subject,classifier_seed_delta_sd_within_subject,note,recipe_label,row_order,row_label,delta_accuracy_pp,source_file
hierarchical_downstream_stats_20260815_000000,csp_lda,emg,2,A02,9,subject,5,1 2 3 4 5,5,42 43 44 45 46,0,,25,0.545583038869258,0.3236749116607774,-0.2219081272084805,-0.2226148409893992,0.0355851032744894,-0.2359010600706713,-0.2084805653710247,0.018757893201395,0.0186711587471701,,Subject row aggregates technical/nuisance repeats before inferential testing; within-subject CI is descriptive and not used as n for p-values.,EMG,0,CSP+LDA base2,-22.19081272084805,runs/hierarchical_downstream_stats_20260815_000000/hierarchical_subject_deltas.csv
hierarchical_downstream_stats_20260815_000000,csp_lda,emg,2,A03,9,subject,5,1 2 3 4 5,5,42 43 44 45 46,0,,25,0.7465201465201465,0.6058608058608058,-0.1406593406593406,-0.1465201465201465,0.0594415699371823,-0.1633699633699633,-0.1182417582417582,0.0243362421126345,0.0554482453254631,,Subject row aggregates technical/nuisance repeats before inferential testing; within-subject CI is descriptive and not used as n for p-values.,EMG,0,CSP+LDA base2,-14.06593406593406,runs/hierarchical_downstream_stats_20260815_000000/hierarchical_subject_deltas.csv
hierarchical_downstream_stats_20260815_000000,csp_lda,emg,2,A04,9,subject,5,1 2 3 4 5,5,42 43 44 45 46,0,,25,0.5956140350877193,0.3894736842105263,-0.2061403508771929,-0.2105263157894736,0.0502475405148666,-0.2250877192982456,-0.1870175438596491,0.0425325541136865,0.0201085848883292,,Subject row aggregates technical/nuisance repeats before inferential testing; within-subject CI is descriptive and not used as n for p-values.,EMG,0,CSP+LDA base2,-20.61403508771929,runs/hierarchical_downstream_stats_20260815_000000/hierarchical_subject_deltas.csv
hierarchical_downstream_stats_20260815_000000,csp_lda,emg,2,A05,9,subject,5,1 2 3 4 5,5,42 43 44 45 46,0,,25,0.294927536231884,0.2915942028985507,-0.0033333333333333,-0.0108695652173912,0.0309904417106421,-0.014927536231884,0.008695652173913,0.0235847023567226,0.0104080777445042,,Subject row aggregates technical/nuisance repeats before inferential testing; within-subject CI is descriptive and not used as n for p-values.,EMG,0,CSP+LDA base2,-0.33333333333333004,runs/hierarchical_downstream_stats_20260815_000000/hierarchical_subject_deltas.csv
hierarchical_downstream_stats_20260815_000000,csp_lda,emg,2,A06,9,subject,5,1 2 3 4 5,5,42 43 44 45 46,0,,25,0.4641860465116279,0.348093023255814,-0.1160930232558139,-0.1162790697674418,0.0294312409666165,-0.1272558139534883,-0.1051162790697674,0.0206482294166396,0.0134707181984898,,Subject row aggregates technical/nuisance repeats before inferential testing; within-subject CI is descriptive and not used as n for p-values.,EMG,0,CSP+LDA base2,-11.60930232558139,runs/hierarchical_downstream_stats_20260815_000000/hierarchical_subject_deltas.csv
hierarchical_downstream_stats_20260815_000000,csp_lda,emg,2,A07,9,subject,5,1 2 3 4 5,5,42 43 44 45 46,0,,25,0.5747292418772563,0.4711913357400722,-0.1035379061371841,-0.0938628158844764,0.0493864047401368,-0.1227436823104693,-0.0847653429602888,0.0159875226668431,0.0422940789583717,,Subject row aggregates technical/nuisance repeats before inferential testing; within-subject CI is descriptive and not used as n for p-values.,EMG,0,CSP+LDA base2,-10.35379061371841,runs/hierarchical_downstream_stats_20260815_000000/hierarchical_subject_deltas.csv
hierarchical_downstream_stats_20260815_000000,csp_lda,emg,2,A08,9,subject,5,1 2 3 4 5,5,42 43 44 45 46,0,,25,0.7859778597785978,0.690479704797048,-0.0954981549815498,-0.0885608856088561,0.030676171395005,-0.1074538745387453,-0.0841328413284133,0.0118150348745579,0.0277101870836805,,Subject row aggregates technical/nuisance repeats before inferential testing; within-subject CI is descriptive and not used as n for p-values.,EMG,0,CSP+LDA base2,-9.549815498154981,runs/hierarchical_downstream_stats_20260815_000000/hierarchical_subject_deltas.csv
hierarchical_downstream_stats_20260815_000000,csp_lda,emg,2,A09,9,subject,5,1 2 3 4 5,5,42 43 44 45 46,0,,25,0.7128787878787879,0.6484848484848484,-0.0643939393939394,-0.0643939393939394,0.0704671027149859,-0.091060606060606,-0.0377272727272727,0.0605444762865732,0.0241297095585348,,Subject row aggregates technical/nuisance repeats before inferential testing; within-subject CI is descriptive and not used as n for p-values.,EMG,0,CSP+LDA base2,-6.43939393939394,runs/hierarchical_downstream_stats_20260815_000000/hierarchical_subject_deltas.csv
hierarchical_downstream_stats_20260815_000000,csp_lda,eog_emg_line,2,A01,9,subject,5,1 2 3 4 5,5,42 43 44 45 46,0,,25,0.8092526690391459,0.6384341637010676,-0.1708185053380783,-0.1637010676156584,0.0343804905010425,-0.183914590747331,-0.1572953736654804,0.0258491385015442,0.0205483274494691,,Subject row aggregates technical/nuisance repeats before inferential testing; within-subject CI is descriptive and not used as n for p-values.,EOG+EMG+LINE,0,CSP+LDA base2,-17.08185053380783,runs/hierarchical_downstream_stats_20260815_000000/hierarchical_subject_deltas.csv
hierarchical_downstream_stats_20260815_000000,csp_lda,eog_emg_line,2,A02,9,subject,5,1 2 3 4 5,5,42 43 44 45 46,0,,25,0.5392226148409894,0.3296113074204947,-0.2096113074204947,-0.2049469964664311,0.0303064051482566,-0.2214840989399293,-0.198303886925795,0.020197677091614,0.0151869486470211,,Subject row aggregates technical/nuisance repeats before inferential testing; within-subject CI is descriptive and not used as n for p-values.,EOG+EMG+LINE,0,CSP+LDA base2,-20.96113074204947,runs/hierarchical_downstream_stats_20260815_000000/hierarchical_subject_deltas.csv
hierarchical_downstream_stats_20260815_000000,csp_lda,eog_emg_line,2,A03,9,subject,5,1 2 3 4 5,5,42 43 44 45 46,0,,25,0.7494505494505495,0.6290109890109891,-0.1204395604395604,-0.1208791208791209,0.0546933592021379,-0.1409560439560439,-0.0994871794871794,0.0212744528181627,0.0525142390899445,,Subject row aggregates technical/nuisance repeats before inferential testing; within-subject CI is descriptive and not used as n for p-values.,EOG+EMG+LINE,0,CSP+LDA base2,-12.04395604395604,runs/hierarchical_downstream_stats_20260815_000000/hierarchical_subject_deltas.csv
hierarchical_downstream_stats_20260815_000000,csp_lda,eog_emg_line,2,A04,9,subject,5,1 2 3 4 5,5,42 43 44 45 46,0,,25,0.6052631578947368,0.3810526315789473,-0.2242105263157894,-0.2149122807017544,0.0375019236194836,-0.2389473684210526,-0.2098245614035087,0.0368295718029335,0.0126449734051174,,Subject row aggregates technical/nuisance repeats before inferential testing; within-subject CI is descriptive and not used as n for p-values.,EOG+EMG+LINE,0,CSP+LDA base2,-22.421052631578938,runs/hierarchical_downstream_stats_20260815_000000/hierarchical_subject_deltas.csv
hierarchical_downstream_stats_20260815_000000,csp_lda,eog_emg_line,2,A05,9,subject,5,1 2 3 4 5,5,42 43 44 45 46,0,,25,0.2739130434782609,0.2921739130434783,0.0182608695652173,0.0144927536231884,0.0311762677743463,0.0063768115942028,0.0302898550724637,0.0254315824404072,0.0092430369689381,,Subject row aggregates technical/nuisance repeats before inferential testing; within-subject CI is descriptive and not used as n for p-values.,EOG+EMG+LINE,0,CSP+LDA base2,1.82608695652173,runs/hierarchical_downstream_stats_20260815_000000/hierarchical_subject_deltas.csv
hierarchical_downstream_stats_20260815_000000,csp_lda,eog_emg_line,2,A06,9,subject,5,1 2 3 4 5,5,42 43 44 45 46,0,,25,0.4613953488372093,0.3678139534883721,-0.0935813953488372,-0.0930232558139534,0.0188127892243318,-0.1008372093023255,-0.0863255813953488,0.0092697102648209,0.011629767293047,,Subject row aggregates technical/nuisance repeats before inferential testing; within-subject CI is descriptive and not used as n for p-values.,EOG+EMG+LINE,0,CSP+LDA base2,-9.35813953488372,runs/hierarchical_downstream_stats_20260815_000000/hierarchical_subject_deltas.csv
hierarchical_downstream_stats_20260815_000000,csp_lda,eog_emg_line,2,A07,9,subject,5,1 2 3 4 5,5,42 43 44 45 46,0,,25,0.5610108303249097,0.4394223826714801,-0.1215884476534296,-0.1227436823104693,0.0571827176529967,-0.1439747292418772,-0.099927797833935,0.0479060147612962,0.03456893132258,,Subject row aggregates technical/nuisance repeats before inferential testing; within-subject CI is descriptive and not used as n for p-values.,EOG+EMG+LINE,0,CSP+LDA base2,-12.15884476534296,runs/hierarchical_downstream_stats_20260815_000000/hierarchical_subject_deltas.csv
