row_type,panel,panel_title,condition_label,condition,delta_reference,subject,denoiser_label,display_label,model_order,delta_balanced_accuracy,mean_delta_balanced_accuracy,ci95_low,ci95_high,n_source_rows,n_subjects,n_checkpoint_seeds,n_contamination_pairs,n_train_contamination_seeds,n_test_contamination_seeds,source_file,aggregation
subject,B,Unmodified-recording evaluation,Sleep-EDF without synthetic injection,real_denoised_denoised,raw/raw,SC475,EEGDN_CNN,EEGDN CNN,5,-0.024019722012992534,,,,3.0,,3,,0.0,0.0,runs/sleep_edf_formal_all_subjects_20260817_010000/sleep_edf_formal_downstream_rows.csv,Human subject-level effect after averaging checkpoint and contamination nuisance repetitions
subject,B,Unmodified-recording evaluation,Sleep-EDF without synthetic injection,real_denoised_denoised,raw/raw,SC476,EEGDN_CNN,EEGDN CNN,5,0.22398090756498204,,,,3.0,,3,,0.0,0.0,runs/sleep_edf_formal_all_subjects_20260817_010000/sleep_edf_formal_downstream_rows.csv,Human subject-level effect after averaging checkpoint and contamination nuisance repetitions
subject,B,Unmodified-recording evaluation,Sleep-EDF without synthetic injection,real_denoised_denoised,raw/raw,SC477,EEGDN_CNN,EEGDN CNN,5,-0.11136499530782647,,,,3.0,,3,,0.0,0.0,runs/sleep_edf_formal_all_subjects_20260817_010000/sleep_edf_formal_downstream_rows.csv,Human subject-level effect after averaging checkpoint and contamination nuisance repetitions
subject,B,Unmodified-recording evaluation,Sleep-EDF without synthetic injection,real_denoised_denoised,raw/raw,SC480,EEGDN_CNN,EEGDN CNN,5,-0.18354997927346275,,,,3.0,,3,,0.0,0.0,runs/sleep_edf_formal_all_subjects_20260817_010000/sleep_edf_formal_downstream_rows.csv,Human subject-level effect after averaging checkpoint and contamination nuisance repetitions
subject,B,Unmodified-recording evaluation,Sleep-EDF without synthetic injection,real_denoised_denoised,raw/raw,SC481,EEGDN_CNN,EEGDN CNN,5,-0.04738419687207363,,,,3.0,,3,,0.0,0.0,runs/sleep_edf_formal_all_subjects_20260817_010000/sleep_edf_formal_downstream_rows.csv,Human subject-level effect after averaging checkpoint and contamination nuisance repetitions
subject,B,Unmodified-recording evaluation,Sleep-EDF without synthetic injection,real_denoised_denoised,raw/raw,SC482,EEGDN_CNN,EEGDN CNN,5,-0.0270556603560874,,,,3.0,,3,,0.0,0.0,runs/sleep_edf_formal_all_subjects_20260817_010000/sleep_edf_formal_downstream_rows.csv,Human subject-level effect after averaging checkpoint and contamination nuisance repetitions
mean_ci,B,Unmodified-recording evaluation,Sleep-EDF without synthetic injection,real_denoised_denoised,raw/raw,,EEGDN_RNN,EEGDN RNN,6,,-0.0426697592855688,-0.0579629650158421,-0.0256711127475199,,75.0,3,0.0,,,runs/sleep_edf_formal_all_subjects_20260817_010000/sleep_edf_formal_downstream_summary.csv,Mean and 95% subject-bootstrap CI across 75 subjects
subject,B,Unmodified-recording evaluation,Sleep-EDF without synthetic injection,real_denoised_denoised,raw/raw,SC400,EEGDN_RNN,EEGDN RNN,6,-0.042202568173843165,,,,3.0,,3,,0.0,0.0,runs/sleep_edf_formal_all_subjects_20260817_010000/sleep_edf_formal_downstream_rows.csv,Human subject-level effect after averaging checkpoint and contamination nuisance repetitions
subject,B,Unmodified-recording evaluation,Sleep-EDF without synthetic injection,real_denoised_denoised,raw/raw,SC401,EEGDN_RNN,EEGDN RNN,6,-0.030946632906822365,,,,3.0,,3,,0.0,0.0,runs/sleep_edf_formal_all_subjects_20260817_010000/sleep_edf_formal_downstream_rows.csv,Human subject-level effect after averaging checkpoint and contamination nuisance repetitions
subject,B,Unmodified-recording evaluation,Sleep-EDF without synthetic injection,real_denoised_denoised,raw/raw,SC402,EEGDN_RNN,EEGDN RNN,6,-0.006378196278352101,,,,3.0,,3,,0.0,0.0,runs/sleep_edf_formal_all_subjects_20260817_010000/sleep_edf_formal_downstream_rows.csv,Human subject-level effect after averaging checkpoint and contamination nuisance repetitions
subject,B,Unmodified-recording evaluation,Sleep-EDF without synthetic injection,real_denoised_denoised,raw/raw,SC403,EEGDN_RNN,EEGDN RNN,6,-0.0866781311156572,,,,3.0,,3,,0.0,0.0,runs/sleep_edf_formal_all_subjects_20260817_010000/sleep_edf_formal_downstream_rows.csv,Human subject-level effect after averaging checkpoint and contamination nuisance repetitions
subject,B,Unmodified-recording evaluation,Sleep-EDF without synthetic injection,real_denoised_denoised,raw/raw,SC404,EEGDN_RNN,EEGDN RNN,6,-0.0432777685505584,,,,3.0,,3,,0.0,0.0,runs/sleep_edf_formal_all_subjects_20260817_010000/sleep_edf_formal_downstream_rows.csv,Human subject-level effect after averaging checkpoint and contamination nuisance repetitions
subject,B,Unmodified-recording evaluation,Sleep-EDF without synthetic injection,real_denoised_denoised,raw/raw,SC405,EEGDN_RNN,EEGDN RNN,6,-0.006063615577422501,,,,3.0,,3,,0.0,0.0,runs/sleep_edf_formal_all_subjects_20260817_010000/sleep_edf_formal_downstream_rows.csv,Human subject-level effect after averaging checkpoint and contamination nuisance repetitions
subject,B,Unmodified-recording evaluation,Sleep-EDF without synthetic injection,real_denoised_denoised,raw/raw,SC406,EEGDN_RNN,EEGDN RNN,6,-0.019223353037437,,,,3.0,,3,,0.0,0.0,runs/sleep_edf_formal_all_subjects_20260817_010000/sleep_edf_formal_downstream_rows.csv,Human subject-level effect after averaging checkpoint and contamination nuisance repetitions
subject,B,Unmodified-recording evaluation,Sleep-EDF without synthetic injection,real_denoised_denoised,raw/raw,SC407,EEGDN_RNN,EEGDN RNN,6,-0.1219049782074992,,,,3.0,,3,,0.0,0.0,runs/sleep_edf_formal_all_subjects_20260817_010000/sleep_edf_formal_downstream_rows.csv,Human subject-level effect after averaging checkpoint and contamination nuisance repetitions
subject,B,Unmodified-recording evaluation,Sleep-EDF without synthetic injection,real_denoised_denoised,raw/raw,SC408,EEGDN_RNN,EEGDN RNN,6,-0.05372949134504523,,,,3.0,,3,,0.0,0.0,runs/sleep_edf_formal_all_subjects_20260817_010000/sleep_edf_formal_downstream_rows.csv,Human subject-level effect after averaging checkpoint and contamination nuisance repetitions
subject,B,Unmodified-recording evaluation,Sleep-EDF without synthetic injection,real_denoised_denoised,raw/raw,SC409,EEGDN_RNN,EEGDN RNN,6,-0.075650069482736,,,,3.0,,3,,0.0,0.0,runs/sleep_edf_formal_all_subjects_20260817_010000/sleep_edf_formal_downstream_rows.csv,Human subject-level effect after averaging checkpoint and contamination nuisance repetitions
subject,B,Unmodified-recording evaluation,Sleep-EDF without synthetic injection,real_denoised_denoised,raw/raw,SC410,EEGDN_RNN,EEGDN RNN,6,-0.03919614509137927,,,,3.0,,3,,0.0,0.0,runs/sleep_edf_formal_all_subjects_20260817_010000/sleep_edf_formal_downstream_rows.csv,Human subject-level effect after averaging checkpoint and contamination nuisance repetitions
subject,B,Unmodified-recording evaluation,Sleep-EDF without synthetic injection,real_denoised_denoised,raw/raw,SC411,EEGDN_RNN,EEGDN RNN,6,-0.08981027987650496,,,,3.0,,3,,0.0,0.0,runs/sleep_edf_formal_all_subjects_20260817_010000/sleep_edf_formal_downstream_rows.csv,Human subject-level effect after averaging checkpoint and contamination nuisance repetitions
subject,B,Unmodified-recording evaluation,Sleep-EDF without synthetic injection,real_denoised_denoised,raw/raw,SC412,EEGDN_RNN,EEGDN RNN,6,0.0200779186182934,,,,3.0,,3,,0.0,0.0,runs/sleep_edf_formal_all_subjects_20260817_010000/sleep_edf_formal_downstream_rows.csv,Human subject-level effect after averaging checkpoint and contamination nuisance repetitions
subject,B,Unmodified-recording evaluation,Sleep-EDF without synthetic injection,real_denoised_denoised,raw/raw,SC414,EEGDN_RNN,EEGDN RNN,6,0.0094468618625338,,,,3.0,,3,,0.0,0.0,runs/sleep_edf_formal_all_subjects_20260817_010000/sleep_edf_formal_downstream_rows.csv,Human subject-level effect after averaging checkpoint and contamination nuisance repetitions
subject,B,Unmodified-recording evaluation,Sleep-EDF without synthetic injection,real_denoised_denoised,raw/raw,SC415,EEGDN_RNN,EEGDN RNN,6,-0.11456650309364691,,,,3.0,,3,,0.0,0.0,runs/sleep_edf_formal_all_subjects_20260817_010000/sleep_edf_formal_downstream_rows.csv,Human subject-level effect after averaging checkpoint and contamination nuisance repetitions
subject,B,Unmodified-recording evaluation,Sleep-EDF without synthetic injection,real_denoised_denoised,raw/raw,SC416,EEGDN_RNN,EEGDN RNN,6,-0.04233475085190753,,,,3.0,,3,,0.0,0.0,runs/sleep_edf_formal_all_subjects_20260817_010000/sleep_edf_formal_downstream_rows.csv,Human subject-level effect after averaging checkpoint and contamination nuisance repetitions
subject,B,Unmodified-recording evaluation,Sleep-EDF without synthetic injection,real_denoised_denoised,raw/raw,SC417,EEGDN_RNN,EEGDN RNN,6,-0.05959581495985173,,,,3.0,,3,,0.0,0.0,runs/sleep_edf_formal_all_subjects_20260817_010000/sleep_edf_formal_downstream_rows.csv,Human subject-level effect after averaging checkpoint and contamination nuisance repetitions
subject,B,Unmodified-recording evaluation,Sleep-EDF without synthetic injection,real_denoised_denoised,raw/raw,SC418,EEGDN_RNN,EEGDN RNN,6,-0.04007971090524184,,,,3.0,,3,,0.0,0.0,runs/sleep_edf_formal_all_subjects_20260817_010000/sleep_edf_formal_downstream_rows.csv,Human subject-level effect after averaging checkpoint and contamination nuisance repetitions
subject,B,Unmodified-recording evaluation,Sleep-EDF without synthetic injection,real_denoised_denoised,raw/raw,SC419,EEGDN_RNN,EEGDN RNN,6,-0.04181007358761744,,,,3.0,,3,,0.0,0.0,runs/sleep_edf_formal_all_subjects_20260817_010000/sleep_edf_formal_downstream_rows.csv,Human subject-level effect after averaging checkpoint and contamination nuisance repetitions
subject,B,Unmodified-recording evaluation,Sleep-EDF without synthetic injection,real_denoised_denoised,raw/raw,SC420,EEGDN_RNN,EEGDN RNN,6,-0.0216356988133939,,,,3.0,,3,,0.0,0.0,runs/sleep_edf_formal_all_subjects_20260817_010000/sleep_edf_formal_downstream_rows.csv,Human subject-level effect after averaging checkpoint and contamination nuisance repetitions
subject,B,Unmodified-recording evaluation,Sleep-EDF without synthetic injection,real_denoised_denoised,raw/raw,SC421,EEGDN_RNN,EEGDN RNN,6,-0.0538601117850862,,,,3.0,,3,,0.0,0.0,runs/sleep_edf_formal_all_subjects_20260817_010000/sleep_edf_formal_downstream_rows.csv,Human subject-level effect after averaging checkpoint and contamination nuisance repetitions
subject,B,Unmodified-recording evaluation,Sleep-EDF without synthetic injection,real_denoised_denoised,raw/raw,SC422,EEGDN_RNN,EEGDN RNN,6,0.20736834950099614,,,,3.0,,3,,0.0,0.0,runs/sleep_edf_formal_all_subjects_20260817_010000/sleep_edf_formal_downstream_rows.csv,Human subject-level effect after averaging checkpoint and contamination nuisance repetitions
subject,B,Unmodified-recording evaluation,Sleep-EDF without synthetic injection,real_denoised_denoised,raw/raw,SC423,EEGDN_RNN,EEGDN RNN,6,0.2005096372667199,,,,3.0,,3,,0.0,0.0,runs/sleep_edf_formal_all_subjects_20260817_010000/sleep_edf_formal_downstream_rows.csv,Human subject-level effect after averaging checkpoint and contamination nuisance repetitions
subject,B,Unmodified-recording evaluation,Sleep-EDF without synthetic injection,real_denoised_denoised,raw/raw,SC424,EEGDN_RNN,EEGDN RNN,6,0.07187336437930404,,,,3.0,,3,,0.0,0.0,runs/sleep_edf_formal_all_subjects_20260817_010000/sleep_edf_formal_downstream_rows.csv,Human subject-level effect after averaging checkpoint and contamination nuisance repetitions
subject,B,Unmodified-recording evaluation,Sleep-EDF without synthetic injection,real_denoised_denoised,raw/raw,SC425,EEGDN_RNN,EEGDN RNN,6,-0.0510563078924381,,,,3.0,,3,,0.0,0.0,runs/sleep_edf_formal_all_subjects_20260817_010000/sleep_edf_formal_downstream_rows.csv,Human subject-level effect after averaging checkpoint and contamination nuisance repetitions
subject,B,Unmodified-recording evaluation,Sleep-EDF without synthetic injection,real_denoised_denoised,raw/raw,SC426,EEGDN_RNN,EEGDN RNN,6,-0.04945887857905027,,,,3.0,,3,,0.0,0.0,runs/sleep_edf_formal_all_subjects_20260817_010000/sleep_edf_formal_downstream_rows.csv,Human subject-level effect after averaging checkpoint and contamination nuisance repetitions
subject,B,Unmodified-recording evaluation,Sleep-EDF without synthetic injection,real_denoised_denoised,raw/raw,SC427,EEGDN_RNN,EEGDN RNN,6,-0.05192980665737093,,,,3.0,,3,,0.0,0.0,runs/sleep_edf_formal_all_subjects_20260817_010000/sleep_edf_formal_downstream_rows.csv,Human subject-level effect after averaging checkpoint and contamination nuisance repetitions
subject,B,Unmodified-recording evaluation,Sleep-EDF without synthetic injection,real_denoised_denoised,raw/raw,SC428,EEGDN_RNN,EEGDN RNN,6,-0.08194448193597893,,,,3.0,,3,,0.0,0.0,runs/sleep_edf_formal_all_subjects_20260817_010000/sleep_edf_formal_downstream_rows.csv,Human subject-level effect after averaging checkpoint and contamination nuisance repetitions
subject,B,Unmodified-recording evaluation,Sleep-EDF without synthetic injection,real_denoised_denoised,raw/raw,SC429,EEGDN_RNN,EEGDN RNN,6,-0.0785807774888148,,,,3.0,,3,,0.0,0.0,runs/sleep_edf_formal_all_subjects_20260817_010000/sleep_edf_formal_downstream_rows.csv,Human subject-level effect after averaging checkpoint and contamination nuisance repetitions
subject,B,Unmodified-recording evaluation,Sleep-EDF without synthetic injection,real_denoised_denoised,raw/raw,SC430,EEGDN_RNN,EEGDN RNN,6,-0.12213889754573354,,,,3.0,,3,,0.0,0.0,runs/sleep_edf_formal_all_subjects_20260817_010000/sleep_edf_formal_downstream_rows.csv,Human subject-level effect after averaging checkpoint and contamination nuisance repetitions
subject,B,Unmodified-recording evaluation,Sleep-EDF without synthetic injection,real_denoised_denoised,raw/raw,SC431,EEGDN_RNN,EEGDN RNN,6,-0.07173714581918154,,,,3.0,,3,,0.0,0.0,runs/sleep_edf_formal_all_subjects_20260817_010000/sleep_edf_formal_downstream_rows.csv,Human subject-level effect after averaging checkpoint and contamination nuisance repetitions
